"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"614966444413980672","","","2015-06-28 01:20:00 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @cainiu: 读书是世界上门槛最低的高贵举动。只要付出一个汉堡的钱，便可以得到一个作者在那段岁月所有的心思与时间。","614781438253142016","70668301","2015-06-27 13:04:51 +0000",""
"614465562526158849","","","2015-06-26 16:09:40 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @LinkguaBooks: iTunes U v3.0 Adds Support for PDF Annotation http://t.co/36FnPeQ6c9  #books #startup","614459618018873346","2884031537","2015-06-26 15:46:03 +0000","http://ift.tt/1LA61N2,http://ift.tt/1LA61N2"
"614423832330268672","","","2015-06-26 13:23:51 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","這本 Kevin Kelly 的經典代表作《失控》（Out Of Control），某些例子有些過時，觀念卻歷久彌新，很難得。45萬字，只要30塊台幣。 http://t.co/aR5jGEu9CX http://t.co/ecNrVKB691","","","","http://bit.ly/1TRsxnp,http://twitter.com/wastemobile/status/614423832330268672/photo/1"
"614099242076868608","","","2015-06-25 15:54:03 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","取消iCloud照片圖庫、並刪除之後，iPhone頓時多出1.9GB空間，相片串流、Mac備份對我足夠了。話說搞懂Apple照片管理現在的各種狀況，真是邏輯大挑戰。","","","",""
"613893673281937409","","","2015-06-25 02:17:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","凯文·凯利：未来 20 年最伟大的产品尚未问世 http://t.co/N4DbK5Nlza 來自 @instapaper","","","","http://www.ifanr.com/534509"
"613872816677466112","","","2015-06-25 00:54:19 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @learnpublishing: German Ebook Sales Reaches 4.3% Of Overall Book Market: Statistics from the publishers association... http://t.co/7mUj…","613856835703996416","41172563","2015-06-24 23:50:49 +0000","http://bit.ly/1RxnMey,http://bit.ly/1RxnMey"
"613318708107186176","","","2015-06-23 12:12:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Outstanding paper on the impact of ebook DRM on readers, writers, publishers and distributors via @BoingBoing http://t.co/YAMLRwKRtQ","","","","http://boingboing.net/2015/06/23/outstanding-paper-on-the-impac.html"
"613223243386716160","","","2015-06-23 05:53:09 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","《美麗境界》（A Beautiful Mind）到底洩漏了什麼天機？參與人員被頻頻召回... http://t.co/C9edDS3SEG","","","","http://bit.ly/1GkqLBR"
"612880235843883008","","","2015-06-22 07:10:09 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @JZdziarski: I wish Taylor had asked for more USB ports.","612844335449698304","1267770224","2015-06-22 04:47:30 +0000",""
"612649166146179073","","","2015-06-21 15:51:58 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","看完了《末日發動機》，是很少見、可歸為「蒸氣龐克」的小說類型。但只能算半本好書，後半收得亂七八糟。（沒想到作者居然是諜報大師約翰・勒卡雷的兒子。） http://t.co/wkRCFP13MG http://t.co/tbg4ybWeS8","","","","http://bit.ly/1H6WHzu,http://twitter.com/wastemobile/status/612649166146179073/photo/1"
"612647807472656384","","","2015-06-21 15:46:34 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @thecat: http://t.co/tfSsu0tGEf

原先我不明白為何音樂人如此反對月費聽到飽方案，直到聽了上述對比。","612637427111301120","807633","2015-06-21 15:05:19 +0000","http://pastie.org/10251591,http://pastie.org/10251591"
"611898359280840705","","","2015-06-19 14:08:32 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Booq 出了開源韌體的電子墨水閱讀器 Cervantes http://t.co/WnexKFH3Mg http://t.co/Zjt5sLUJeY","","","","http://bit.ly/1N9pUbY,http://twitter.com/wastemobile/status/611898359280840705/photo/1"
"611773662279024640","","","2015-06-19 05:53:01 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @leapfaith1: 格雷的50道陰影續集上市 粉絲大排長龍http://t.co/quoMlv7JOH 這真是令人匪夷所思，網路上不用錢又寫得更好的言情小說多得要命（無論任何語言），卻有一群人只想花錢看那種文筆差內容也差的東西","611753682393128960","241566755","2015-06-19 04:33:38 +0000","http://www.cna.com.tw/news/amov/201506190054-1.aspx#.VYObBx6wbDE.twitter,http://www.cna.com.tw/news/amov/201506190054-1.aspx#.VYObBx6wbDE.twitter"
"611773137303158786","611756023104167936","24770004","2015-06-19 05:50:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@avalonalex Too expensive, and poor connect software (I used vivofit for a while)","","","",""
"611749422905495552","","","2015-06-19 04:16:42 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","從功能、價格、便利性、電池續航...各方面來看，fitbit surge 確實是目前最佳的健康監測隨身設備。 http://t.co/Uuw2ywhYsG http://t.co/ldKQVU42pE","","","","http://bit.ly/1esXzSl,http://twitter.com/wastemobile/status/611749422905495552/photo/1"
"611730227966820352","","","2015-06-19 03:00:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1989 Won't Be On Apple Music, And That's Bad News For Apple http://t.co/x4nAqfL0bU","","","","http://gizmodo.com/1989-wont-be-on-apple-music-and-thats-bad-news-for-app-1712440950"
"611552322083094528","","","2015-06-18 15:13:30 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @9GAG: Well f*ck 
http://t.co/6EXDT8RXn1 http://t.co/CbS8PJduvQ","611503804723412992","16548023","2015-06-18 12:00:42 +0000","http://9gag.com/gag/aLBRmB5?ref=tp,http://twitter.com/9GAG/status/611503804723412992/photo/1,http://9gag.com/gag/aLBRmB5?ref=tp,http://twitter.com/9GAG/status/611503804723412992/photo/1"
"611420129348337664","","","2015-06-18 06:28:13 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","這蠻好笑的，《死亡陷阱地牢》作者 Ian Livingstone 在推特上發文，對日本版的美少女封面表示迷惑...XD http://t.co/RgXzdaT5YA #眾人均表示滿好的啊 #fb http://t.co/3tJmQExbxu","","","","http://huff.to/1LjYb7g,http://twitter.com/wastemobile/status/611420129348337664/photo/1"
"611208727400611840","","","2015-06-17 16:28:10 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @scheeinfo: 老調重談。幾個月後來看 @GogoroNews 關鍵句：""Designing a transportation story"" http://t.co/ZXCBurGh4F #urban #transportation #scooters","611193683203878912","13500732","2015-06-17 15:28:24 +0000","http://blog.schee.info/2015/01/06/gogoro-ces-2015/,http://blog.schee.info/2015/01/06/gogoro-ces-2015/"
"611186522000240640","","","2015-06-17 14:59:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","OH! YEAH! 與 Voyage 相同 300 ppi 的 Kindle Paperwhite 來啦！ http://t.co/tOIAbZLFMp http://t.co/EDQc0bZL8E","","","","http://on.mash.to/1JY5z9z,http://twitter.com/wastemobile/status/611186522000240640/photo/1"
"610860514495852544","610844272636489728","803524","2015-06-16 17:24:30 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@carrielis 那得再確認一下，印象中是不行的，也許得分多次慢慢儲值。抱歉，我都只有儲台幣5000以下，半年左右才一次，大金額的狀況就真的不清楚了，因為實名認證得傳真什麼正式證件之類的，不太想弄。","","","",""
"610826469200113664","610820221679501312","803524","2015-06-16 15:09:13 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@carrielis 不知妳的需求，但我支付寶沒有實名認證，也只用小額（NT5000以下），也就是替他人儲值的上限，這一種不用給網站的密碼。如果妳是另一種，最好儲值成功後改密碼比較保險。","","","",""
"610811188545351681","610807892497731584","803524","2015-06-16 14:08:30 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@carrielis 我一直都用這個 http://t.co/PQKOLyyU1U","","","","http://www.buygo.tw"
"610671776448692224","","","2015-06-16 04:54:31 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","e-Book Sales have Peaked http://t.co/r8jeHdJVEd It sounds like a large figure, but sales actually fell 6% over 2013. http://t.co/gJ8VKUKGNl","","","","http://bit.ly/1ejgTS7,http://twitter.com/wastemobile/status/610671776448692224/photo/1"
"610498068543242241","","","2015-06-15 17:24:16 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","《冰與火之歌》書只看到第四部，但看完第五季影集，已經完全沒有看原著的慾望，只想等著下一季影集出來，看看就算了。 #馬丁爺爺你再拖嘛","","","",""
"610464086137024512","","","2015-06-15 15:09:14 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @tzangms: ""asonawalla/FBEraser"" ( https://t.co/zBmK5xpjEM ) # 獻給想 FB 自砍帳號的工程師們","610451977659674624","690663","2015-06-15 14:21:07 +0000","https://github.com/asonawalla/FBEraser,https://github.com/asonawalla/FBEraser"
"610307377737261056","","","2015-06-15 04:46:32 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @27SCC: 两位粉丝将自己COS成了韦恩夫妇，每当看到一个蝙蝠侠coser就立刻冲上去大喊一声孩子啊扑倒在地，并将钱包珍珠项链等洒落在地还原出布鲁斯韦恩最不想回忆起的一个场景，深深地伤害了现场每一位蝙蝠侠coser的心灵。哈哈哈 http://t.co/aKRgrJG…","529133029197746177","29902024","2014-11-03 04:48:39 +0000","http://twitter.com/27SCC/status/529133029197746177/photo/1,http://twitter.com/27SCC/status/529133029197746177/photo/1"
"610125339012927489","","","2015-06-14 16:43:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“Twitter is Stupid” by @docjamesw https://t.co/5k19Uc4j77","","","","https://medium.com/@docjamesw/twitter-is-stupid-703871e407cd?source=tw-389eecbc2366-1434300180329"
"609770624106409984","","","2015-06-13 17:13:40 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","讀書九劍，深得我心，奇文共賞之。 http://t.co/VCyChUTC47 #fb http://t.co/xBtrxLD8Dy","","","","http://bit.ly/1MRV0Vi,http://twitter.com/wastemobile/status/609770624106409984/photo/1"
"608543174735204352","","","2015-06-10 07:56:13 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","原來 Amazon Dash 還可以接受語音指令，這玩意兒不錯啊！ http://t.co/P07BCM1AQr http://t.co/B8diaqr10W","","","","http://read.bi/1B1uqaU,http://twitter.com/wastemobile/status/608543174735204352/photo/1"
"608133821272190977","","","2015-06-09 04:49:36 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","這個 PEEL 牆角燈真誘人啊！想要。 http://t.co/6nrgzclv8H http://t.co/W0Wll79ybP","","","","http://bit.ly/1FN6jsg,http://twitter.com/wastemobile/status/608133821272190977/photo/1"
"608125593712869376","","","2015-06-09 04:16:54 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","为什么说“康夏卖书”作为商业案例也是极失败的？ http://t.co/OFx8wkcFBV","","","","http://bit.ly/1ds1TQV"
"608108224479268864","","","2015-06-09 03:07:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @lijiansion: 太原市图书馆搞了个巨牛逼的创意：如果读者想看某种书，图书馆馆藏里没有，可以去书店凭借书证把想要的书免费拿走，看完了还给图书馆，图书馆跟书店结账。这样，读者免费看到了书，图书馆解决了采购问题，书店解决了销售问题，出版社也不用被馆配商盘剥，所有人都开…","607849943701823488","202618004","2015-06-08 10:01:34 +0000",""
"607985697836769280","","","2015-06-08 19:01:00 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","完全聽不懂蘋果音樂是啥？來洗洗睡吧，起床看全世界的毒舌評論好了。","","","",""
"607955449976004608","","","2015-06-08 17:00:49 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @MichaelHyatt: The 37 Best Business Books I've Ever Read http://t.co/Sycr51JZMP http://t.co/7uafaLuVbb","607955289078435840","14315150","2015-06-08 17:00:10 +0000","http://mhyatt.us/1AQ3CZz,http://twitter.com/MichaelHyatt/status/607955289078435840/photo/1,http://mhyatt.us/1AQ3CZz,http://twitter.com/MichaelHyatt/status/607955289078435840/photo/1"
"607419306800873472","","","2015-06-07 05:30:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @tax_free: 一百多年前泰坦尼克号沉没后，有700多人获救，全是妇女儿童.
船长及大副水手随船沉入海底。

一百多年后轮渡在长江主道遇险，400多人遇难全部是老人、妇女、儿童。 
船长，轮机手、船员第一时间弃船逃生、且全部穿着救生衣，
事发3个小时后船长才发出救助…","607314505274519552","55166691","2015-06-06 22:33:56 +0000",""
"607418958019313664","","","2015-06-07 05:28:59 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Planning A Front-end JavaScript Application http://t.co/F81wNIU8kd 簡潔扼要又完整 http://t.co/BbB02b6Jmq","","","","http://bit.ly/1KgYDVw,http://twitter.com/wastemobile/status/607418958019313664/photo/1"
"606723021152215041","","","2015-06-05 07:23:35 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","「最快發現一本書可信度的方法，是看它的插圖和書末的附錄。......在書末看看參考文獻，如果沒有，或要麼極其誇張，要麼未加註明，要麼有奇怪的限制，都是很可疑的。」 Stewart Brand 《全球概覽》1974年5月","","","",""
"606692343522033664","","","2015-06-05 05:21:41 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @GammaCounter: http://t.co/cyl3eTOsGK","606673994952155136","37575978","2015-06-05 04:08:46 +0000","http://twitter.com/GammaCounter/status/606673994952155136/photo/1,http://twitter.com/GammaCounter/status/606673994952155136/photo/1"
"606050120166039552","","","2015-06-03 10:49:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","再認真看了一下 Wunderlist，只覺得 Microsoft 真是個敗家子...XD","","","",""
"605967304166227969","","","2015-06-03 05:20:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","統一布丁又快要買一送一了！ #幹","","","",""
"605912531937296385","","","2015-06-03 01:42:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @Camducklee: 連堂堂一國首都當代藝術館的官網都把「文創特區」直白譯為「Shop」了，也難怪富邦啦誠品啦覺得自己超委曲。

請記得，在台灣，文創特區就是商店、商店、商店。別無其他，別再期待。 http://t.co/8FLz1JadEJ","605810857277153280","1589345018","2015-06-02 18:58:58 +0000","http://twitter.com/Camducklee/status/605810857277153280/photo/1,http://twitter.com/Camducklee/status/605810857277153280/photo/1"
"604908059815583744","","","2015-05-31 07:11:34 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @irrenhaeusler: 政府拿我繳的稅，幫業務內容無關公共利益的私人公司付三年薪水（說真的還有點低）給剛從學校畢業的員工，然後說這些菜鳥在「當兵」。

我有點搞不清楚這種「替代役」到底是國防政策、經濟政策，還是社會福利政策了。","603391176557768704","10650922","2015-05-27 02:44:01 +0000",""
"604678989655834625","","","2015-05-30 16:01:20 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @Pomin: 這一個阿伯每個週末，都會來這家小七，用自己專屬的白色麥克風，做線上直播的演唱會，歡唱到天亮... #也是很酷耶 #阿伯的網路人生 https://t.co/cm4eGs3gFL","604678040682156033","10892452","2015-05-30 15:57:33 +0000","https://instagram.com/p/3T9me4t9ek/,https://instagram.com/p/3T9me4t9ek/"
"604606733219078144","","","2015-05-30 11:14:12 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","如果以前没读过W. H. Auden（奥登）、Norman Mailer（诺曼·梅勒）和Philip Roth（菲利普·罗斯）的书，第一次买的话，一定要买实体的。相信我，可以辟邪。 http://t.co/5xn8mYrqiq //奇文...XD","","","","http://bit.ly/1K0ySsn"
"604457948677431298","","","2015-05-30 01:22:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @jafurtado: Amazon Now Blocking Publishers (but Not Retailers) From Emailing eBooks to Your Kindle? By @thDigitalReader http://t.co/oQQY…","604445442093531136","14330959","2015-05-30 00:33:18 +0000","http://the-digital-reader.com/2015/05/29/amazon-now-blocking-publishers-but-not-retailers-from-emailing-ebooks-to-your-kindle/,http://the-digital-reader.com/2015/05/29/amazon-now-blocking-publishers-but-not-retailers-from-emailing-ebooks-to-your-kindle/"
"603957818928963584","603930190012493824","18081539","2015-05-28 16:15:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@octw 也不能說出貨折扣不變，因為新品促銷的出貨折扣更低，而統一定價後至少是常態出貨折扣，所以降價後新書期出版社的實際出貨價有可能高一點點（或許不多），這也是唯一能大幅消除讀者因無折扣而不買的方式。（當然還是別搞統一定價比較好...）","","","",""
"603916416194977795","603914833642319872","18081539","2015-05-28 13:31:08 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@octw 調折扣只對產業鏈內的角色有益，從讀者角度看不合理；而且若是大部份書價下調，讀者購書意願並不會大幅下降，統一定價制的阻力就小些。書店一定這樣把球丟回給出版社，你們調降價格啊！調折扣免談。這種立場把讀者拉進來了，所以比較理直氣壯。","","","",""
"603914474395840513","603907146472890368","18081539","2015-05-28 13:23:25 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@octw 不太對歐～ 應該是出版社要先把之前用來補毛利的價格下調，所以至少有半數的書籍定價應該先降到目前的八五折左右...XD","","","",""
"603609567621087232","","","2015-05-27 17:11:50 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","If Ebooks are Software, It’s Time for Version 2.0 http://t.co/wLw1zItdyl","","","","http://bit.ly/1SCiMsy"
"603387515467276290","","","2015-05-27 02:29:28 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","根據《怦然心動的人生整理魔法》的說法，把一本舊書拿在手上、千萬不要打開看裡面的文字，如果已經不存在那種讓你「心動」的感覺，就丟了它。

於是我果斷丟了《怦然心動的人生整理魔法》。","","","",""
"603385920809672704","","","2015-05-27 02:23:08 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","数字杂志不太好做，Flipboard 考虑卖掉自己 http://t.co/yelwt2Vx3A //Twitter? It’s a bad idea…","","","","http://bit.ly/1EwqObx"
"603370506478198785","","","2015-05-27 01:21:53 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @tmas68: 看： ""霍布斯鲍姆年代四部曲套装（革命的年代+帝国的年代+资本的年代+极端的年代）"" 今日特價，人民幣14.99元 ( http://t.co/ghnhFO4Qbl ) [譯者看起來跟台灣麥田的版本一樣，價錢又是不到一折]","603358188558282755","32893","2015-05-27 00:32:56 +0000","http://twitthat.com/atDLM,http://twitthat.com/atDLM"
"603233011417546752","","","2015-05-26 16:15:32 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","「書籍是一些入侵者。它們面無表情，帶著一種無盡的耐心，以逐漸增加的數量，成為空間的主人。」 ～ Bernard Pivot","","","",""
"602897245210456065","","","2015-05-25 18:01:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @workthesystem: For free download the business bestseller book Work The System: The Simple Mechanics of Making More and Working Less htt…","598511414622298112","30847639","2015-05-13 15:33:35 +0000","https://cards.twitter.com/cards/id66v/jisb,https://cards.twitter.com/cards/id66v/jisb"
"602893725082071040","","","2015-05-25 17:47:19 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Mac 上新的極簡書寫軟體 Paragraphs 表現相當好，使用的是 Medium Like 跳出選單模式，不算是正規MD。iPad 模樣的文件管理介面有點萌。 http://t.co/xjnXwFUdYY http://t.co/gD4XIBAVu2","","","","http://bit.ly/1HGKeiC,http://twitter.com/wastemobile/status/602893725082071040/photo/1"
"602521825768185856","","","2015-05-24 17:09:32 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @ebookfriendly: Now trending: 24 #books to read in under an hour #infographic http://t.co/IB9QsnRAyV","602267568271925248","236401429","2015-05-24 00:19:12 +0000","http://ebks.to/1cbWhcB,http://ebks.to/1cbWhcB"
"602065164402229248","","","2015-05-23 10:54:55 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Escape The Best Seller List http://t.co/JDRC6NAqGR 文中提及 Nook 約有25％的電子書是獨立、自助出版。（去年 Kindle 自助出版電子書則佔總體銷售的31％。） http://t.co/dsPTlxrewo","","","","http://bit.ly/1HAX8l8,http://twitter.com/wastemobile/status/602065164402229248/photo/1"
"601819748595212288","","","2015-05-22 18:39:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GooglePlay: Introducing Google Play Books' new font, Literata. Perfect for long reads on all devices. https://t.co/VQfT6oZvVU http://t.…","600345181779566593","243381107","2015-05-18 17:00:19 +0000","https://goo.gl/Pj7U1T,http://twitter.com/GooglePlay/status/600345181779566593/photo/1,https://goo.gl/Pj7U1T,http://twitter.com/GooglePlay/status/600345181779566593/photo/1"
"601777262975848448","","","2015-05-22 15:50:54 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","“@macstoriesnet: Revisions for Dropbox: Take Control of Your Dropbox History http://t.co/vmbB0o9zck” http://t.co/PbDYz118qL","","","","http://mcstr.net/1IToxxy,http://twitter.com/wastemobile/status/601777262975848448/photo/1"
"601424173299183616","","","2015-05-21 16:27:51 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","已經不是第一次看到，開書單被拿來與賓拉登書架對比，這次是比爾蓋茲... http://t.co/1yUDvPiJti 賓拉登書架上的39本英文書單在此，以後避著點... http://t.co/GMJ1yY1hcY http://t.co/uZFKyXUtb2","","","","http://bit.ly/1K5yvKM,http://1.usa.gov/1HwXhWL,http://twitter.com/wastemobile/status/601424173299183616/photo/1"
"601422919055507456","","","2015-05-21 16:22:52 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @sunshineg: 蛤蛤蛤，经用户提醒，发现一个繁体中文网站像素鸡Copy了我们@Segment_Fault  网站。连404页面都不放过，@fenbox @joyqi 你们感受一下😱 http://t.co/rC2sofcFB8","601387518622191616","16390703","2015-05-21 14:02:12 +0000","http://twitter.com/sunshineg/status/601387518622191616/photo/1,http://twitter.com/sunshineg/status/601387518622191616/photo/1,http://twitter.com/sunshineg/status/601387518622191616/photo/1,http://twitter.com/sunshineg/status/601387518622191616/photo/1,http://twitter.com/sunshineg/status/601387518622191616/photo/1,http://twitter.com/sunshineg/status/601387518622191616/photo/1"
"601218261359792128","","","2015-05-21 02:49:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","这是一家什么书店，能让资深极客重新爱上纸质书？ http://t.co/OFjBVA8wiT （日前曾經推過那篇 Medium 介紹蔦屋書店 Tsutaya 的簡中譯文） http://t.co/Enqr8WG2lE","","","","http://bit.ly/1PXLf82,http://twitter.com/wastemobile/status/601218261359792128/photo/1"
"600856733934714881","","","2015-05-20 02:53:03 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","這本尚未完成的數學科普書，是一種形式、載體與內容真正融合的「新讀物」，也是個能在行動裝置上使用的 WebApp。 http://t.co/mtlC4L082J http://t.co/CGicTFSlZs","","","","http://bit.ly/1c3R86n,http://twitter.com/wastemobile/status/600856733934714881/photo/1"
"600843881475772416","","","2015-05-20 02:01:59 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @POT11222449: 蘋果的滋味太傷人 宏達電股價創10年新低 
--
被路邊小混混打到重殘怕丟臉，只好遷拖是拳王打傷的","600279490334326785","2465856127","2015-05-18 12:39:17 +0000",""
"600705633315262464","","","2015-05-19 16:52:38 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","JavaScript framework startup Meteor Development Group takes on $20M http://t.co/WSpYnSMoGS //WOW! http://t.co/487OrDsTtv","","","","http://bit.ly/1R0CQTQ,http://twitter.com/wastemobile/status/600705633315262464/photo/1"
"600495561465143296","600491220268265473","468879796","2015-05-19 02:57:53 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@mjwoorg 您舉的例子恰好解釋了大家就默默享受、別張揚的窘境，羊毛記譯者（出版者）就是因為多看偷跑出了電子版，之後的續集才通通不授權的...","","","",""
"600489694397214721","600489286056562689","468879796","2015-05-19 02:34:34 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@mjwoorg 噓～ 這算違規，巷子內的行家都明瞭，不要張揚... ^_^","","","",""
"600488784510103553","","","2015-05-19 02:30:57 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","《创业维艰：如何完成比难更难的事》（繁中譯名：什麼才是最難的事？：矽谷創投天王告訴你真實的經營智慧） http://t.co/uALoAuJ3aN 多看18元、Amazon 24元，繁中電子書，無。 http://t.co/uzHXSRRfS2","","","","http://bit.ly/1ETTdZB,http://twitter.com/wastemobile/status/600488784510103553/photo/1"
